Tweet,label
"So, to sum up: 1) Darren Wilson KNEW NOTHING of the robbery, 2) shot #MikeBrown over jaywalking, and 3) was allowed to escape #Ferguson.""",R
#Ferguson chief said the officer was unaware of any robbery &amp; stopped #MikeBrown for jay walking. #TheJig,R
Are we supposed to be cool &amp; remain calm when the police after MURDERING a teenager SLANDER him to hide the killing behind racism? #Ferguson,R
#Ferguson police chief says officer Darren Wilson didn't know #MikeBrown was a robbery suspect,R
"They desecrated #mikebrown's body then they desecrated his memory and plight for justice. \n\nEXPLAIN THIS. \n\n#Ferguson #DONTSHOOT""",R
I'm so disgusted. #Ferguson RT @ZandarVTS: This has now devolved into the worst police shooting cover-up attempt in US history.,R
Report: #Ferguson cop identified as unarmed teen's killer skipped town days ago,R
VIDEO Police release surveillance tape from #Ferguson store related to #MichaelBrown: http:\/\/t.co\/hEIdfPTX60 http:\/\/t.co\/CIM7L6TJND,R
"Increasingly seems like #Ferguson police dept. spent all week playing dress-up, couldn't even be bothered to get its story straight",R
In what world do you let a cop who killed someone leave town? ,R
#Ferguson Police Chief says #MikeBrown was stopped because he was walking in road NOT because he was suspected of stealing cigars.,R
"Oh, whoops, the robbery had nothing to do with #MikeBrown being stopped, but at least now half of America thinks it did. - #Ferguson PD",R
".@CNN KEEPS playing the video while saying it has nothing to do with the murder of #MikeBrown this is PSYCHOLOGICAL WARFAE. #FERGUSON""",R
"If anyone's looking for a reason to murder me execution-style in the street, I stole a coke from a Walmart when I was 19. #Ferguson""",R
UPDATE - Shooter #DarrenWilson didn't know #MikeBrown was a robbery suspect: #Ferguson http:\/\/t.co\/p05krSfaXL http:\/\/t.co\/R8CJVoTvex,R
This is what #Ferguson PD did to #HenryDavis in 2009 when they mistook him for a man with an outstanding warrant,R
"Since FBI is investigating the shooting, isn't Darren Wilson a fugitive &amp; the cops who let him leave accessories after the fact? #Ferguson""",R
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,R
People got even angrier after the admission that the #Ferguson store theft had nothing to do with why Brown was stopped by Wilson.,R
"#Ferguson PD charged #HenryDavis w\/ \""destruction of property\"" for bleeding on their uniforms",R
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was \""jaywalking\""? BS!",R
Anybody else thinks the #Ferguson police chief is just making this up as he goes along? This is beyond embarrassing. It's shameful!,R
Report: #Ferguson Cop ID'd As Unarmed Teen's Killer Left The Area Days Ago,R
#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http:\/\/t.co\/L6bieyrz2a,R
Officer in shooting death of MIchael Brown was unaware he was a suspect: #Ferguson police http:\/\/t.co\/ZdxP58Ptqt http:\/\/t.co\/ypfN4DmMZi,R
Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http:\/\/t.co\/Mck8FYYOpp,R
#ferguson police engaged in character assassination to cover up actual assassination. you. simply. don't. shoot. unarmed. teenagers. EVER.,R
now shameful #ferguson police say Brown wasn't even a robbery suspect when he was shot. he was just an unarmed kid walking down the street.,R
WOKE. #Ferguson #mikebrown RT @ChamNature: 10 mins RT @DragonflyJonez: 6'4 290. In sandals. RT @_TheSpeakEasy: Hmm,R
American Justice?! #MikeBrown #FergusonShooting #Ferguson #PoliceBrutality ##JusticeForMikeBrown ,R
Hard to believe this guy assaulted a cop. \ud83d\ude02\ud83d\ude02\ud83d\ude02 \n\n#Ferguson ,R
#ThatAwkwardMoment when the #Ferguson police chief admits that #MikeBrown was stopped for walking in the road.,R
"Everybody was orgasming about a white cop killing an \""innocent\"" black kid. Reality kicked them in the nuts. #Ferguson",R
#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,R
"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",R
FACT. We know more about how #MikeBrown allegedly stole cheap cigars than how and why a #Ferguson police officer shot and killed him.,R
"The press conf makes #Ferguson PD look like they've gone from stonewalling to counter punching. We give up a name, we drag his thru the mud.",R
#Ferguson Police: Video Shows Michael Brown Strong-Arming Store Clerk http:\/\/t.co\/Nm8bHDdUz7 http:\/\/t.co\/mgdyuatgFE,R
Is the Police Chief in #Ferguson changing the story? ,R
MSNBC is literally reporting that Police Chief CLEARLY said it was about jay walking. \n\nThis is a fucking clown show. #Ferguson,R
Police in #Ferguson once charged a man for bleeding on their uniforms after 4 of them beat him http:\/\/t.co\/op11jbVEUq http:\/\/t.co\/crECAGF4t0,R
"Remarkably, despite the military-style police presence in #Ferguson, a known killer was able to skip town ",R
Americans are 8 times more likely to be killed by a police officer than by a terrorist. #Ferguson,R
Shot ten times.\nUnarmed.\nWhat else is there to talk about?\n#StopTheSmear #Ferguson,R
I refuse to call the #Ferguson police chief incompetent when it is so clear the release of that video was calculated and brazen. #MikeBrown,R
Police in #Ferguson once charged a man w\/ destruction of property for bleeding on their uniforms after they beat him,R
BREAKING We got reports the crash could be an Airbus A320 Germanwings between Barcelona and Dusseldorf,R
"142 PEOPLE ON BOARD GERMANWINGS AIRBUS A320 THAT CRASHED IN SOUTHERN FRANCE"", ""in_reply_to_status_id"": null, ""id"": 5803179981",R
BREAKING: GermanWings A320 Crash in Southern France,R
BREAKING - A Germanwings Airbus A320 plane reportedly crashed in the region of Digne (French Alps) #Flightradar24 - French TV #itele,R
"Sad news, plane crashed in southern France http:\/\/t.co\/2K5CklKRzZ #GermanWings",R
"Airbus passenger plane crashed in French Alps said to belong to Lufthansa subsidiary Germanwings, flying Barcelone-Dusseldorf",R
"142 passengers on board GermanWings plane which has crashed in French Alps, according to AFP",R
Several European news agencies reporting an accident involving a Germanwings Airbus A320 in southern France. Developing... #breaking,R
Germanwings Airbus A320 crashes in French Alps near Digne http:\/\/t.co\/yNlWbNJmYI,R
BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http:\/\/t.co\/FJvY7woj4t,R
BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http:\/\/t.co\/VxxvrU9XmV,R
French police have confirmed that an #Airbus operated by -#Germanwings has crashed in Southern France,R
BREAKING: a Germanwings A320 has crashed in the French Alps with 142 passengers on board @9NewsAUS,R
We get reports about an Germanwings A320 crash. Flight 4U9525 was lost from Flightradar24 at 6800 feet near Digne in southern France.,R
#BREAKING: There are reports that a Germanwings Airbus A320 has crashed in the French Alps. More to come. #9News http://t.co/PfEiviM9Po,R
A Germanwings A320 has crashed en route to Dusseldorf. Flight Radar 24 of the last known position. #4U9525 http://t.co/FrI93NrYFF,R
Germanwings flight #4U9525 (registration D-AIPX) was lost from Flightradar24 at 6800 feet at 09.39 UTC time. http:\/\/t.co\/vZaQMUlLaZ,R
#breaking Airbus A320 crashes in southern France with 148 people on board \n#Germanwings http:\/\/t.co\/suRCtXRGsU,R
BREAKING:148passengers were on board #GermanWings Airbus A320 which has crashed in D southern French Alps.May  protect them.AMEEN,R
Flight #4U9525 is a flight from Barcelona to Dusseldorf.\nSTD 08:35\nATD 09:00\nSTA 10:55\nSignal lost 09:41\nhttp:\/\/t.co\/FHoX6q0GHt,R
#A320 @Germanwings flight #4U9525 (registration D-AIPX) was lost from @Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/5Gv9lXJZW8,R
BREAKING: Germanwings Airbus A320 crashes in French Alps | via @BBCBreaking,R
Last position of Germanwings flight #4U9525 at 09:40 UTC\nhttp:\/\/t.co\/FHoX6q0GHt http:\/\/t.co\/72pxGKolRM,R
UPDATE CRASH Germanwings #4U9525 Crash of an A320 disappeared  at 09:39 UTC from radar http:\/\/t.co\/GRUjOCXkr9 http:\/\/t.co\/HWrvDD24ac,R
"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK",R
"#BREAKING: A Germanwings A320 has crashed in France, German officials confirm to @NBCNews",R
BREAKING NEWS #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. (140 passengers),R
BREAKING: Lufthansa's Germanwings plane crashes in southern France -- Report,R
A320 Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.,R
"Reports of a plane crash near the French Alps, a GermanWings A320 http:\/\/t.co\/WDso9Euyhp http:\/\/t.co\/mpNENahmaW",R
Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525).,R
"#BREAKING: A #Germanwings Airbus A320 plane has crashed in southern France, police and aviation officials say.",R
"Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say - @Reuters http:\/\/t.co\/by471NAzFg",R
#BREAKING: A Germanwings Airbus A320 has crashed in French Alps near Digne (@AhronYoung),R
Now hearing 148 passengers + crew on board the #A320 that has crashed in southern French Alps. #GermanWings flight. @BBCWorld,R
"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",R
Germanwings Airbus A320 en route from Barcleona to Dusseldorf crashes in southern French Alps - 148 people on board http://t.co/dqXZQFlg9U,R
"BREAKING: A #Lufthansa #Germanwings Airbus jet carrying 148 people has crashed in southern #France, en route from #Barcelona to #Duesseldorf",R
Hashtags #4U9525 #GermanWings #A320 all useful for latest info on plane crash in southern France.,R
MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http:\/\/t.co\/WKhAjiH6pQ http:\/\/t.co\/n4vTej13ff,R
"BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http:\/\/t.co\/XTMaa9mAV2 http:\/\/t.co\/ADAEpPZdMY",R
"MORE Airbus A320 that crashed in southern France operated by Germanwings, carrying 142 passengers, 2 pilots, 4 crew http://t.co/XwKPmofTD9",R
Our last position reports of the Germanwings plane shows a very rapid descent http:\/\/t.co\/OhJAEeyVoK,R
French Prime Minister now confirming the plane crash. (via @afneil). #4U9525,R
